@id,name,highway,maxspeed
1083355216,,residential,
1083355217,Jirón Federico More,residential,
1083355218,,residential,
1083355219,,residential,
1083355220,Jirón Atahualpa,residential,
1083355221,,residential,
1083355222,Jirón Jerusalen,residential,
1083355223,,residential,
1083355225,,residential,
1083355226,,residential,
1083355228,,residential,
1083355229,,residential,
1083355231,,residential,
1083355232,,residential,
1083355233,,residential,
1083355234,,residential,
1083355235,,residential,
1083355236,,residential,
1083355237,,residential,
1083355238,,residential,
1083355239,,residential,
1083355240,,residential,
1083355245,Jirón Volvo,residential,
1083355246,,residential,
1083355247,,residential,
1083355248,,residential,
1083355250,Prolongación Manuel Pardo,residential,
1083355251,Prolongación Manuel Pardo,residential,
1083355252,,residential,
1083355253,,residential,
1083355254,Jirón Calixto Arestegui,residential,
1083355255,Jirón Calixto Arestegui,residential,
1083355256,,residential,
1083355266,,residential,
1083355267,,residential,
1083355268,,residential,
1083355269,,residential,
1083355270,,residential,
1083355465,,residential,
1083355466,,tertiary,
1083355467,,tertiary,
1083356179,,residential,
1083356180,,residential,
1083356181,,residential,
1083356182,,residential,
1083356183,,residential,
1083356184,,residential,
1083364037,Avenida Andres Avelino Cáceres,tertiary,50
1083364038,Avenida Andres Avelino Cáceres,residential,
1083364039,Avenida Andres Avelino Cáceres,tertiary,
1083364040,Avenida Andres Avelino Cáceres,tertiary,50
1083500162,Jirón Cabana,tertiary,40
1083500163,Jirón Cabana,residential,40
1083506304,Avenida Abancay,tertiary,
1083506305,Avenida Normal,tertiary,40
1083506307,Avenida Huancané,trunk,
1083508783,,tertiary,
1083508784,,residential,
1083508790,,residential,
1083508792,Avenida Andres Avelino Cáceres,residential,
1083508793,Avenida Andres Avelino Cáceres,residential,
1083508794,,residential,
1083536882,,residential,
1083536883,,tertiary,
1083536884,Jirón José carlos Mariategui,residential,
1083536885,Jirón San jorge,residential,
1083536886,Jirón Vallecito,residential,
1083536887,Ayaviri,residential,
1083536888,Jirón Raúl Porras Barrenechea,residential,30
1083536889,,residential,
1083536890,Jirón Benigno Ballón,residential,
1083536891,Jirón Huancané,tertiary,40
1083536892,Jirón Huancané,residential,40
1083536893,,tertiary,
1083536895,Avenida José María Arguedas,residential,
1083536896,Avenida Andres Avelino Cáceres,tertiary,50
1083536897,Avenida Andres Avelino Cáceres,residential,50
1083536898,Jirón 3 de Mayo,residential,
1083536899,Jirón Milagros,residential,
1083536900,Jirón Bolívar,residential,30
1083536901,Avenida Marañon,tertiary,50
1083536902,Avenida Marañon,tertiary,50
1083536903,Avenida Marañon,tertiary,50
1083536904,Avenida Industrial,tertiary,50
1083536905,Av. Colectora,secondary,50
1083536907,Avenida Marañon,secondary,
1083536908,Jirón Inambari,residential,
1083536909,,residential,
1083536910,Jirón Orinoco,residential,
1083536911,Jirón Yavero,residential,
1083536912,Jirón Paraná,residential,
1083536913,Jirón Paraná,residential,
1083536914,Jirón José Domingo Choquehuanca,tertiary,40
1083536916,,residential,
1083536917,,residential,
1083536918,,residential,
1083536919,Avenida Circunvalación Sur,primary,
1083536920,Jirón Ayacucho,residential,30
1083536921,Jirón Santa Cruz,residential,
1083536923,Jirón Santa Cruz,residential,
1083536924,Avenida Circunvalación,secondary,
1083536925,Macchu Picchu,residential,
1083536926,Macchu Picchu,residential,
1083536927,Jirón Cuzco,residential,30
1083536928,Jirón Jauregui,tertiary,30
1083555381,,residential,
1083558290,Jirón Ramón Buscaglia,residential,
1083558291,Jirón Almirante Miguel Grau,residential,
1083558292,,residential,
1083558293,Jirón Espinar,residential,
1083558294,,residential,
1083558296,,residential,
1083558297,Jirón Congo,residential,
1083558299,Jirón Nilo,residential,
1083558300,,residential,
1083558303,Jirón Vilcanota,residential,
1083558304,Jirón Vilcanota,residential,
1083558305,Jirón Los Olivos,residential,
1083558306,,residential,
1083558307,,trunk,
1083558308,Francisco Pizarro,residential,
1083558309,Jirón Francisco Pizarro,residential,
1083558310,Jirón Francisco Pizarro,residential,
1083558311,Jirón Mariano Pandia,residential,
1083562168,Jirón Mariano Pandia,residential,
1083562169,Pablo Neruda,residential,
1083562170,,residential,
1083562171,Jirón Mama Ocllo,residential,
1083562172,Pasaje Totoral,residential,
1083562173,Jirón José Domingo Choquehuanca,tertiary,40
1083562174,,tertiary,
1083562175,Jirón Jose Domingo Choquehuanca,tertiary,
1083562176,,residential,
1083562179,Jirón Azángaro,residential,
1083562180,Jirón Pumacahua,residential,
1083562182,,residential,
1083562183,Jirón Ilave,residential,
1083562184,Jirón Bernardo Alcedo,residential,
1083562185,Jirón Antony Perkins,residential,
1083562188,,residential,
1083562190,,residential,
1083562192,,tertiary,
1083562193,,tertiary,
1083562194,Jirón Bellavista,tertiary,50
1083562195,,tertiary,
1083562196,,tertiary,
1083562197,Huancas,residential,
1083562198,Huancas,residential,
1083562199,19 de Junio,residential,
1083562200,19 de Junio,residential,
1083562201,Jirón Accomarca,residential,
1083562202,Jirón Accomarca,residential,
1083562203,,tertiary,
1083562204,Jirón Goyoneche,residential,
1083562206,Jirón San Martín,residential,
1083562207,Jirón San Martín,residential,
1083562209,Jirón Demetrio H.,residential,
1083562210,Jirón Demetrio H.,residential,
1083562211,Jirón Colonial,residential,
1083562212,,tertiary,
1083562213,Jirón El Sol,tertiary,
1083562214,,tertiary,
1083562215,,tertiary,50
1083563143,Jirón Jardín Del Altiplano,residential,
1083563144,Jirón Jardín Del Altiplano,residential,
1083563412,,residential,
1083563413,Avenida Tacna,trunk,60
1083563414,Avenida Circunvalación Este,residential,60
1083563415,Avenida Tacna,trunk,60
1083563416,,residential,
1083563417,Jirón San Augustin,residential,
1083563418,,residential,
1083563419,Jirón Ccaccachi,residential,
1083563420,Jirón Mama Ocllo,residential,
1083563421,Jirón San Salvador,residential,
1083563422,Jirón Patricio Quispe,residential,
1083564207,Jirón Jose Antonio de Zela,residential,30
1083564208,Jirón Jose Antonio de Zela,residential,30
1083564209,Jirón Jose Antonio de Zela,residential,30
1083564210,Jirón Deustua,residential,
1083564211,Jirón Mama Ocllo,residential,
1083564212,Jirón Honduras,residential,
1083564213,,residential,
1083564214,Avenida Tahuantinsuyo,residential,
1083564215,Avenida Mi Perú,tertiary,
1083564905,,residential,
1083564906,Jirón Libertadores,residential,
1083564907,Jirón Tullumayo,residential,
1083564909,Avenida Ferrocarril,residential,
1083564910,Avenida Ferrocarril,residential,
1083565556,Avenida Circunvalación 2,residential,
1083565557,,residential,
1083565560,,tertiary,
1083565561,Jirón Cabanillas,residential,
1083565625,,residential,
1083565626,Jirón Copacabana,residential,
1083565656,,residential,
1083566468,Avenida Aeropuerto,residential,
1083566469,,residential,
1083566470,Jirón 13 de Junio,residential,
1083566471,Jirón Ayrton Senna,residential,
1083566472,Jirón Camargo,residential,
1083566473,,residential,
1083566474,,residential,
1083566527,,residential,
1083566528,Jirón Loreto,residential,
1083566813,Jirón Mama Ocllo,residential,
1083578162,,residential,
1083578163,,residential,
1083578164,Jirón Antony Perkins,residential,
1083578165,,residential,
1083578166,,residential,
1083578167,Jirón Antony Perkins,residential,
1083578168,Jirón Los Valvis,residential,
1083578169,Jirón Masey Ferguson,residential,
1083578171,,residential,
1083578173,Calle Colque,residential,
1083578174,Calle Colque,residential,
1083578175,,residential,
1083580929,Jirón Ocoña,residential,
1083580930,Jirón Ocoña,residential,
1083580931,Jirón José Bedoya,residential,
1083580933,Jirón 13 de Junio,residential,
1083580934,,residential,
1083580935,Jirón 13 de Junio,residential,
1083580936,,residential,
1083580938,Calle Quilla,residential,
1083580939,Calle Inti,residential,
1083580940,Calle Inti,residential,
1083580941,Avenida Nicolas Otto,residential,
1083580946,Jirón Aeronautica,residential,
1083580948,,residential,
1083580949,,residential,
1083580950,,residential,
1083580951,,residential,
1083580953,,residential,
1083581432,,residential,
1083581433,,residential,
1083585645,,residential,
1083585646,,residential,
1083585648,,residential,
1083585649,Avenida Hermenegildo Condori,tertiary,
1083585650,,residential,
1083585653,,residential,
1083585654,,residential,
1083585655,,residential,
1083585656,,residential,
1083585657,,residential,
1083585658,Jirón Victoria V.,residential,
1083585659,,residential,
1083585660,,residential,
1083585661,,residential,
1083585662,,residential,
1083585663,,residential,
1083585664,,residential,
1083585665,,residential,
1083585666,,residential,
1083585668,,residential,
1083585669,,residential,
1083585670,,residential,
1083585671,Jirón Marcavalle,residential,
1083585672,Jirón Marcavalle,residential,
1083585674,,residential,
1083585675,,residential,
1083585676,,residential,
1083585677,Calle Colque,residential,
1083585678,Jirón 13 de Junio,residential,
1083585679,Jirón Zela,residential,
1083585680,,residential,
1083585681,,residential,
1083585682,,residential,
1083585685,,residential,
1083585688,,residential,
1083585689,,residential,
1083585690,,residential,
1083585691,,residential,
1083585692,Calle San Pedro,residential,
1083585693,,residential,
1083585694,,residential,
1083585697,,residential,
1083585698,,residential,
1083585700,,residential,
1083585701,,residential,
1083585702,,residential,
1083585703,,residential,
1083585704,,residential,
1083608331,,residential,
1083608332,,residential,
1083608333,,residential,
1083608334,Avenida Andres Avelino Cáceres,residential,
1083608335,,residential,
1083608336,Jirón Junin,residential,30
1083608337,Jirón Nicolas Jarufe,residential,
1083609817,,residential,
1083609818,,residential,
1083609819,,residential,
1083609821,Avenida Circunvalación,secondary,
1083609822,Avenida Tahuantinsuyo,residential,
1083609823,,residential,
1083609840,,residential,
1083609841,,residential,
1083609842,,residential,
1083613054,,residential,
1083632937,Avenida José María Arguedas,tertiary,40
1083634649,Avenida Tintaya,residential,
1083634650,Avenida Tintaya,residential,
1083635549,Avenida Juliaca,residential,50
1083636322,Avenida Tambopata,tertiary,
1085494714,Jose Antonio de Zela,residential,30
1085494715,Jirón Lampa,residential,
1085505009,,residential,
1085505010,Jirón Túpac Amaru,residential,
1085505015,Jirón Raúl Porras Barrenechea,residential,30
1085505016,Avenida Nueva Zelandia,primary,50
1085505017,Avenida Nueva Zelandia,primary,50
1085505018,Avenida Ferrocarril,primary,
1085505019,Sandia,residential,30
1085505020,Jirón Enrique Meiggs,residential,
1093995016,Jirón 8 de Noviembre,residential,
1093995017,Avenida Independencia,residential,35
1112804718,Jirón Jhon F. Kennedy,residential,
1126080991,Jirón Argentina,residential,
1126080992,Jirón Argentina,residential,
1126080993,Jirón Argentina,residential,
1126080994,Avenida Industrial,residential,50
1126080995,Avenida Industrial,residential,50
1126080996,Avenida Juliaca,residential,50
1126080997,Avenida Juliaca,residential,50
1126080998,Avenida Industrial,residential,50
1126080999,Avenida Industrial,residential,50
1126081372,,residential,
1126081373,Avenida Circunvalación,secondary,
1126081374,,secondary,
1126081375,Avenida Circunvalación,secondary,
1126081376,,secondary,
1126081377,Jirón Primavera,residential,
1126081380,,residential,
1126081381,Avenida Poligono,tertiary,
1126081382,Avenida Poligono,tertiary,
1126081383,,residential,
1126081384,,tertiary,40
1126117353,Avenida Hermenegildo Condori,tertiary,
1126117354,Avenida Hermenegildo Condori,tertiary,
1126117355,Pablo Neruda,residential,
1126117356,,residential,
1126117357,Arica,residential,
1126117443,,residential,
1126117444,,residential,
1126117445,Tintaya,residential,
1126117446,Tintaya,residential,
1126117447,Tintaya,residential,
1126117448,,residential,
1126117449,,residential,
1128339804,,residential,
1131710038,,residential,
1137202086,,residential,
1141351171,,residential,
1141351172,Pablo Neruda,residential,30
1141351173,,residential,
1141359995,,residential,
1157263698,Avenida Circunvalación,secondary,
1157263699,Avenida Circunvalación,secondary,
1157263700,Avenida Circunvalación,secondary,
1157263701,Avenida Circunvalación,secondary,
1157263702,Avenida Américas,secondary,
